기간_일자+요일,노출수,클릭수,CTR,CR,객단가,결제고객수,CPM,CPC,CPUV,UV,광고비,거래액,ROAS,순결제비중,거래액(총),ROAS(총),UV/클릭,CR(총),객단가(총),결제고객수(총),가입률,가입수,가입CPA,첫구매율,첫구매수,첫구매CPA,첫구매거래액,첫구매비중,신규고객수,신규거래액,신규비중,윈백고객수,윈백거래액,date
26-03-04 (수),10822009,259199,0.023951098174100575,0.00846937787200155,163822.2172808132,1574,2756.1369739036604,115.07351161392667,160.49276894212508,185846,29826939.136818178,257856170,8.64507647992965,0.569434843489637,452828226,15.181853690143882,0.7170012229985455,0.012558785230782476,194013.80719794345,2334,0.003761178610247194,699,42670.87144036935,0.001259107002572022,234,127465.55186674435,27261500,0.10572366757793696,189,28527484,0.11063331934232949,900,185959194,2026-03-04
26-03-05 (목),9295316,227834,0.024510624490872608,0.008501714681738342,186783.6893886156,1423,2616.0186023212705,106.72998573722336,145.280261267637,167378,24316719.570454545,265793190,10.93047066771892,0.5684343050474866,467588229,19.2290834150233,0.7346489110492728,0.01305428431454552,213999.1894736842,2185,0.004092533068862096,685,35498.86068679496,0.001260619675226135,211,115245.11644765188,27211644,0.1023790112906956,178,24439853,0.09195063650803093,788,183050527,2026-03-05
26-03-06 (금),8322608,227311,0.027312472244277276,0.008379142548569902,167849.86459087618,1381,2745.541316441367,100.52335401518384,138.64152392724802,164814,22850064.124545455,231800663,10.14442067805843,0.541703969176319,427910217,18.72687160384554,0.7250594999802034,0.01270523135170556,204350.62893982808,2094,0.0041986724428749985,692,33020.323879400945,0.0013348380598735543,220,103863.92783884298,35430060,0.15284710380660127,152,24009381,0.10357770633296247,737,127926603,2026-03-06
26-03-07 (토),6473701,218031,0.033679498018212455,0.011657361286564253,185523.9152161707,1781,3720.3981210775996,110.46477352678372,157.64434272261357,152779,24084745.03681818,330418093,13.718978236842124,0.713882250304744,462846769,19.217424485600716,0.7007214570405126,0.014412975605286068,210193.80971843778,2202,0.004928687843224527,753,31985.05316974526,0.0016232597411947978,248,97115.90740652492,35389754,0.10710598102749778,208,32787072,0.09922904554745433,1028,227991730,2026-03-07
26-03-08 (일),7402631,232702,0.03143503978517908,0.01360231384555807,207294.64145907474,2248,3804.1619472860384,121.01660991310774,170.3968581559425,165266,28160807.159999996,465998354,16.547762688489644,0.8621171904715889,540527853,19.19433096959569,0.7102044675163943,0.014745924751612552,221800.5141567501,2437,0.005010104921762492,828,34010.636666666665,0.0017668485955974005,292,96441.12041095889,52938100,0.11360147422323298,229,46525700,0.09984091059686447,1386,335194755,2026-03-08
26-03-09 (월),8902518,210617,0.023658138068353245,0.009449694274596998,192867.56908344734,1462,3239.0714683704705,136.9115126056042,186.3819179289175,154714,28835892.050454542,281972386,9.778521347861519,0.6119303051286943,460791668,15.979795845876614,0.7345750817835217,0.013631604121152578,218488.2256993836,2109,0.0044469149527515284,688,41912.633794265326,0.0012539266000491228,194,148638.618816776,27987535,0.09925629738792932,156,34547567,0.12252110034632965,784,208443394,2026-03-09
26-03-10 (화),9133905,227007,0.024853225427678524,0.008823218735048682,184939.57112676057,1420,3033.2337207559985,122.04587809266594,172.14763760295403,160939,27705268.64818182,262614191,9.478853799789242,0.5859645563570616,448174191,16.17649684943271,0.7089605166360509,0.013582786024518607,205020.2154620311,2186,0.004299765749756119,692,40036.51538754598,0.0012613474670527343,203,136479.1559023735,26220960,0.0998459371146474,173,25478485,0.0970186908140086,736,171644628,2026-03-10
26-03-11 (수),8870017,224784,0.02534200329041083,0.01086742237555446,174950.90646258503,1764,3284.9654547141536,129.62532665904723,179.50775891897038,162320,29137699.42772727,308613399,10.591549952853354,0.6550684016245535,471116296,16.168616783509282,0.7221154530571571,0.01493962543124692,194274.76123711342,2425,0.004614342040413997,749,38902.1354175264,0.0014970428782651553,243,119908.22809764309,35715482,0.1157288766972817,209,32230561,0.10443668714461746,1032,202135223,2026-03-11
26-03-12 (목),8208743,218332,0.026597494890508815,0.01020821674610679,169811.50031505985,1587,3238.564069265704,121.76199610518093,171.0023615499274,155463,26584540.133636363,269490851,10.137126677584464,0.6302993863281041,427560072,16.08303434442431,0.7120486231976989,0.01435068151264288,191645.034513671,2231,0.004071708380772273,633,41997.69373402269,0.0013765333230414953,214,124226.82305437553,31347395,0.11632081342902435,183,27378434,0.101593185439902,856,188305287,2026-03-12
26-03-13 (금),8207247,226986,0.027656776992333727,0.010174052479925292,222147.73128019323,1656,3560.4276802839336,128.73617490826427,179.52846337234988,162767,29221309.397727273,367876643,12.589327808445576,0.7034182182938855,522984241,17.89735818753816,0.7170794674561427,0.013817297117966173,232540.79190751445,2249,0.003716969656011354,605,48299.68495492111,0.0012041752935177277,196,149088.31325371057,30306278,0.08238163138832383,138,24931813,0.06777220971868007,1051,297665930,2026-03-13
26-03-14 (토),6910913,219529,0.031765556880834704,0.012679956067372131,201540.27385892117,1928,3992.5286856914827,125.68735063166226,181.4655503536194,152051,27592018.396818183,388569648,14.082682985047898,0.7612016024337692,510468773,18.50059555841937,0.6926237535815314,0.01497523857126885,224184.79270970574,2277,0.0043801093054304146,666,41429.457052279555,0.0014271527316492493,217,127152.15851068287,36485356,0.09389656703191598,169,26149169,0.06729596388856393,1223,294219591,2026-03-14
26-03-15 (일),7516455,224781,0.029905188017489627,0.015794323387798008,211419.0320460148,2434,4716.076174388544,157.7009370959451,230.02462163292563,154106,35448174.34136364,514593924,14.51679624018133,0.8736518620971824,589014854,16.61622537532751,0.6855828562022591,0.016903949229750952,226109.3489443378,2605,0.0050354950488624714,776,45680.63703783974,0.0017844860031406954,275,128902.45215041323,47973065,0.09322509023639385,221,42995759,0.08355279181259824,1605,410425291,2026-03-15
26-03-16 (월),8398064,216338,0.02576046098243595,0.00900658100908806,194240.11482254698,1437,3023.9836234333834,117.38856791014733,159.17021626164495,159550,25395608.004545454,279123045,10.990996748336993,0.622255888046597,448566338,17.663146238503643,0.7375033512374155,0.01398307740520213,201060.66248319138,2231,0.004544030084612974,725,35028.424833855795,0.001234722657474146,197,128911.71575911398,34523679,0.12368623665595221,173,30156781,0.10804117230807653,791,168729643,2026-03-16
26-03-17 (화),8032088,212720,0.02648377358415396,0.008994740419578574,157357.64196625093,1363,2484.9317874075264,93.82846366328762,131.7151431731342,151533,19959190.790454544,214478466,10.745849781774421,0.5471803774365904,391970317,19.63858761185144,0.7123589695374201,0.013633993915516751,189724.25798644725,2066,0.004480872153260346,679,29394.97907283438,0.001333042967538424,202,98807.87520027002,34725618,0.16190724713594323,158,32614873,0.15206595612260673,659,81872414,2026-03-17
26-03-18 (수),7927160,217852,0.027481721070345497,0.009759919764307654,162776.11239563263,1557,2608.2396996815096,94.90816433967682,129.60529942786482,159530,20675933.417727273,253442407,12.2578459641731,0.5795421183287999,437314906,21.150914793769452,0.7322861392137782,0.013727825487369148,199687.1716894977,2190,0.004162226540462609,664,31138.45394236035,0.0013978562025951232,223,92717.19021402365,33675102,0.13287082615183654,205,32700483,0.12902530159445652,866,150911549,2026-03-18
26-03-19 (목),7653095,208681,0.027267530325966162,0.008924035402016096,166953.15655430712,1335,2512.317547998555,92.13586701712184,128.5261963220942,149596,19227004.865000002,222882464,11.59215725823867,0.5691323889697623,391617958,20.368120814952526,0.7168644965281937,0.013048477232011552,200623.9538934426,1952,0.004304927939249713,644,29855.597616459632,0.001403780849755341,210,91557.16602380954,34756527,0.15594105689714557,178,30441121,0.1365792555128967,706,116000328,2026-03-19
26-03-20 (금),7663944,209115,0.02728555949782514,0.009319701399935317,160247.64447592068,1412,2589.1025846008743,94.88911469113341,130.96911178121383,151507,19842737.218636364,226269674,11.40314824042959,0.5741331251629397,394106635,19.861505530086532,0.7245152188986921,0.01354392866336209,192059.7636452242,2052,0.003696198855498426,560,35433.459318993504,0.001095658946451319,166,119534.56155805038,18316609,0.08095034865343909,135,15873682,0.07015382008284504,836,150746172,2026-03-20
26-03-21 (토),6503477,203239,0.03125082167585124,0.01185341167679924,170204.37077363898,1745,3297.3213266604084,105.51150817286766,145.66486709605306,147215,21444053.40954545,297006627,13.850302521061275,0.7481900383167783,396966829,18.51174409140844,0.7243442449529864,0.01400672485820059,192515.4359844811,2062,0.0044492748700879665,655,32739.01283900069,0.0012566654213225555,185,115913.80221375919,28075802,0.09452921062263031,162,22532402,0.07586498061539886,1091,219649126,2026-03-21
26-03-22 (일),6949724,211939,0.030496031209296944,0.014037241127157818,178238.92744186046,2150,3483.6907848295973,114.23423464255795,158.0703654638759,153164,24210689.45590909,383213694,15.828285051439098,0.8531075095974171,449197422,18.553681538811553,0.7226796389527175,0.015212452012222193,192788.59313304722,2330,0.004524561907497846,693,34936.059820936636,0.0015669478467525005,240,100877.87273295454,38718924,0.10103742273886486,187,30595088,0.07983819075108521,1355,267991856,2026-03-22
26-03-23 (월),9050692,222082,0.024537571270793437,0.008742748568651091,136272.30180505416,1385,2405.0607601455927,98.01543655660358,137.40611286265764,158417,21767464.181363635,188737138,8.670607491413199,0.5159675910576458,365792622,16.80455835150407,0.713326609090336,0.013571775756389782,170136.10325581394,2150,0.004475529772688537,709,30701.642004744197,0.0013887398448398846,220,98943.01900619834,34516426,0.18288094418386275,190,29817119,0.15798225678297612,710,91098393,2026-03-23
26-03-24 (화),9348880,223247,0.023879544929446096,0.010849976547263437,139571.60295790673,1758,2342.193071595936,98.0836560544232,135.1425800675304,162028,21896881.963181816,245366878,11.205562436358221,0.577405333747565,424947370,19.40675255566164,0.7257790698195272,0.015645443997333794,167632.0986193294,2535,0.004678203767250105,758,28887.707075437753,0.001567630286123386,254,86208.19670544022,30240382,0.12324557514237924,205,27682038,0.11281896817385434,915,146555611,2026-03-24
26-03-25 (수),8828590,219141,0.024821743902480466,0.011406138913789372,149828.56910569104,1845,2506.7304481030583,100.98929623766514,136.81738040133646,161755,22130895.36681818,276433710,12.490850705230352,0.6386527565374813,432838827,19.558125409104516,0.7381320702196302,0.015109270192575191,177102.629705401,2444,0.004667552780439553,755,29312.444194461164,0.0016197335476492226,262,84469.06628556557,39079702,0.14137097100060625,207,34304666,0.1240972600628194,1070,173681993,2026-03-25
26-03-26 (목),8169618,211550,0.025894723596623488,0.010232929554426434,157051.10824417873,1589,2591.7122226522706,100.08649881824627,136.35297376403082,155283,21173298.825,249554211,11.786269728803113,0.6572473954334932,379696006,17.932775102181086,0.7340250531789175,0.013948725874693303,175298.2483841182,2166,0.004147266603556088,644,32877.79320652174,0.0013266101247399909,206,102783.00400485436,29741853,0.1191799284044139,193,27066191,0.10845816182200187,931,151852003,2026-03-26
26-03-27 (금),8363928,217239,0.025973322582403865,0.010162418951017526,160708.62539481997,1583,2671.650511958235,102.86133025461272,143.45183618913663,155770,22345492.523181815,254401754,11.38492488970994,0.6015381640963328,422918726,18.92635508307784,0.7170443612795124,0.014027091224240867,193555.48100686498,2185,0.00408936252166656,637,35079.26612744398,0.0014380175900365925,224,99756.66304991882,34368066,0.13509366763249597,186,29896563,0.11751712608082097,897,156408888,2026-03-27
26-03-28 (토),6980411,217478,0.031155472077503747,0.012188749160157178,157771.26002227172,1796,3174.166876094727,101.88152078705556,150.37081607426768,147349,22156989.37772727,283357183,12.788613929870696,0.7280813979250425,389183385,17.564813448492075,0.6775351989626537,0.014550488975154225,181522.10121268657,2144,0.004757412673313019,701,31607.688127998957,0.0017034387746099396,251,88274.8580785947,33547623,0.11839340949405189,180,24872021,0.08777621494070259,994,182600413,2026-03-28
26-03-29 (일),7146109,223023,0.031209011785294626,0.014299562206580206,184665.0474080638,2257,3736.221703625389,119.71611691293151,169.15835667348418,157837,26699447.542272724,416789012,15.610398355250831,0.8674951101218853,480451137,17.994796942495192,0.7077162445128977,0.01524990971698651,199605.7901952638,2407,0.00481509405272528,760,35130.85202930622,0.0016726116183150973,264,101134.27099345729,41110888,0.09863716848658188,224,34043745,0.08168100410478192,1385,290186820,2026-03-29
26-03-30 (월),8568526,224371,0.0261854839443797,0.008817225863862533,169878.6602700782,1407,2613.403038101833,99.80350348509631,140.32995275204323,159574,22393011.880454544,239019275,10.673833259947713,0.5900706164498674,405068933,18.089077751687313,0.7112059936444549,0.013322972414052415,190531.01269990593,2126,0.004336546053868425,692,32359.84375788229,0.0012972038051311616,207,108178.80135485287,40695043,0.17025841535164893,178,43045847,0.18009362215662314,725,127822403,2026-03-30
26-03-31 (화),8905413,233768,0.02625010204467777,0.009037459241572312,151063.81889204544,1408,2667.9829221436853,101.63704954757007,152.503849897535,155796,23759489.798636362,212697857,8.95212223842481,0.5751067061489284,369840683,15.56601956247505,0.6664556312241197,0.013267349611029808,178926.31011127238,2067,0.004204215769339392,655,36274.030226925745,0.0012131248555803742,189,125711.58623617122,21724454,0.10213762520418812,178,29094575,0.13678828461351164,740,138689791,2026-03-31
26-04-01 (수),8742229,217931,0.024928539391955988,0.010495755663718444,150955.00643274855,1710,2464.6947591969965,98.8704039351905,132.2522050293697,162923,21546926.0,258133061,11.9800411900983,0.6199039328162266,416408168,19.325641532346655,0.747589833479404,0.0146326792411139,174667.85570469798,2384,0.004597263738084862,749,28767.591455273698,0.001620397365626707,264,81617.14393939394,39387571,0.15258630896566946,221,31084596,0.12042082435926331,1010,154777048,2026-04-01
26-04-02 (목),8163177,205601,0.025186394953827414,0.009317790540274146,168002.75105782793,1418,2562.0624176102024,101.72406262615455,137.43129279415436,152182,20914569.0,238227901,11.390524040920948,0.6497656086902142,366636673,17.530204566969562,0.7401812247994902,0.013227582762744609,182134.46249379037,2013,0.00412663784153185,628,33303.453821656054,0.0013602134286577914,207,101036.56521739131,31258677,0.13121333340379807,196,29456951,0.12365029820751348,823,158295856,2026-04-02
26-04-03 (금),8002146,201056,0.02512526014896504,0.0096411355115158,153753.5356652949,1458,2650.284186267034,105.4828555228394,140.2392496048986,151227,21207961.0,224172655,10.570212525381388,0.5787546942518175,387336219,18.26371799721812,0.752163576317046,0.01440219008510385,177840.32093663912,2178,0.004232048509856044,640,33137.4390625,0.0013621906141099143,206,102951.26699029126,27876774,0.12435403417067081,160,26795757,0.11953178232197857,833,145536942,2026-04-03
26-04-04 (토),6654300,201978,0.030353004823948423,0.012174489965168353,149794.05940054497,1835,3208.494357032295,105.70598778084742,141.6505821861005,150725,21350284.0,274872099,12.874400125075619,0.7129283869461571,385553590,18.058475943458177,0.7462446405054016,0.014669099353126555,174379.7331524197,2211,0.004166528445845082,628,33997.267515923566,0.0014994194725493448,226,94470.2831858407,34592808,0.12585056150060542,193,26219156,0.0953867493113588,1150,185654007,2026-04-04
26-04-05 (일),7838037,216837,0.027664707375073632,0.013578448088786929,186191.97534246574,2190,3477.353322011621,125.69637100679311,168.99044548470098,161285,27255624.0,407760426,14.960597710035918,0.8803092215466026,463201357,16.994707477620032,0.7438075605178083,0.014979694329912887,191722.41597682118,2416,0.004594351613603249,741,36782.21862348178,0.0013950460365192052,225,121136.10666666667,46312143,0.11357684573343074,199,38227897,0.09375087566737043,1404,281790406,2026-04-05
26-04-06 (월),8150481,205950,0.025268447346849836,0.008385458277311197,150745.54686289697,1291,2599.4205740740945,102.87219227967954,137.61328163058516,153957,21186528.0,194612501,9.185672187533513,0.5391573695029245,360956767,17.037089182333226,0.7475455207574654,0.013263443688822204,176766.29138099903,2042,0.0041570048779854115,640,33103.95,0.0013964938261982242,215,98541.99069767442,25473156,0.13089167380876524,174,29151300,0.14979150799773136,715,124548421,2026-04-06
26-04-07 (화),9871403,250431,0.025369342128975993,0.010639040981800792,157597.01616161616,1980,2831.6562498765375,111.61725185779716,150.1954252123778,186107,27952420.0,312042092,11.163330115961337,0.6371438840254154,489751373,17.520893468257846,0.7431468148911277,0.014604501711381087,180188.14311994115,2718,0.003815009644989173,710,39369.605633802814,0.0013433132552778777,250,111809.68,33620490,0.1077434450734294,216,32421887,0.1039022870029983,1141,212968227,2026-04-07
26-04-08 (수),15521951,340187,0.02191651036651256,0.011121218721572346,172102.6401689708,2604,3031.1455692651007,138.30420621599296,200.9391237128812,234147,47049293.0,448155275,9.525228678781634,0.7453721028709502,601250400,12.77915908321938,0.6882890880603904,0.014213293358445763,180664.1826923077,3328,0.0033739488441022094,790,59556.0670886076,0.0012897880391378065,302,155792.36092715233,42979681,0.0959035481619624,243,44510269,0.09931885550158927,1543,331234384,2026-04-08
26-04-09 (목),10126801,231609,0.022870894767261646,0.008678380108671266,163061.12484237074,1586,3034.2145560083586,132.66706820546696,168.13342051840462,182753,30726887.0,258614944,8.416568329879953,0.6107670127001897,423426509,13.780325647697406,0.7890582835727454,0.01273850497666249,181884.23926116838,2328,0.0033378385033351024,610,50371.945901639345,0.0010232390165961708,187,164314.90374331552,28280912,0.10935528922876166,169,25718607,0.09944748977847158,952,164763712,2026-04-09
26-04-10 (금),7859993,207585,0.026410328864160566,0.009113603043150929,168183.85072463768,1380,2609.560975435983,98.80834838740756,135.4567434058459,151422,20511131.0,232093714,11.315500544557977,0.6355757918096352,365170790,17.80354237901362,0.7294457692029771,0.0134788868196167,178917.58451739344,2041,0.003427507231445893,519,39520.48362235067,0.0010896699290723938,165,124309.88484848484,22748901,0.09801601520323812,160,26121992,0.11254932996591197,899,168600098,2026-04-10
26-04-11 (토),5970328,194075,0.03250658925271777,0.009633442303679489,170876.81588447653,1385,3295.698661782066,101.38555712997552,136.8602768310496,143770,19676402.0,236664390,12.02782856337251,0.7008611337536679,337676579,17.161500308847117,0.7407960839881489,0.012353063921541351,190133.2088963964,1776,0.003505599220977951,504,39040.480158730155,0.001231133059748209,177,111166.11299435029,29847275,0.12611645968368965,161,31051483,0.1312047114481397,870,153453789,2026-04-11
26-04-12 (일),6905957,214033,0.03099251848802418,0.013028627091597722,173886.0447614363,2033,3554.0073591538435,114.6730737783426,157.29085304503303,156041,24543822.0,353510329,14.403230637836275,0.8606356702558434,410754912,16.735572479298458,0.7290511276298515,0.014438512954928512,182314.65246338217,2253,0.003960497561538314,618,39714.922330097084,0.0014419287238610365,225,109083.65333333334,36203470,0.10241134990994846,204,37778337,0.1068662890469602,1322,254866586,2026-04-12
26-04-13 (월),8869347,213342,0.024053856501498928,0.009968260265820273,179395.26865671642,1608,3126.33748572471,129.97240112120446,171.89404384050783,161312,27728572.0,288467592,10.403261733060036,0.6573272491822665,438849283,15.826609570806603,0.7561192826541422,0.014692025391787343,185168.47383966245,2370,0.003955068438801825,638,43461.71159874608,0.0014754017060107122,238,116506.6050420168,32566907,0.11289624173796271,217,46653688,0.16172939107835727,931,210623065,2026-04-13
26-04-14 (화),8521108,213915,0.02510412965074495,0.010756226727852229,160388.9031161473,1765,4062.3068032936562,161.8182689385971,210.9521850680415,164091,34615355.0,283086414,8.178058956783774,0.6306283474305471,448895796,12.968111868273487,0.7670850571488675,0.015259825340816985,179271.4840255591,2504,0.004473127715718717,734,47159.88419618529,0.0017307469635750895,284,121885.05281690141,41668589,0.1471938847619865,257,62343482,0.22022774289690922,854,184215104,2026-04-14
26-04-15 (수),8274748,208503,0.025197504504064657,0.012886870180627443,148326.46865959498,2074,3934.1660918253947,156.1331635516036,202.27684402164795,160939,32554233.0,307629096,9.449741789339654,0.6684432494609182,460217223,14.136939518740927,0.7718785820827518,0.01717420886174265,166504.06041968163,2764,0.00488383797587906,786,41417.599236641225,0.0019199821050211571,309,105353.50485436893,39544211,0.12854509379697945,268,56237947,0.18281088405239795,1078,209531542,2026-04-15
26-04-16 (목),7925916,204774,0.025836004317986716,0.011134673125684974,152413.78101339546,1717,3444.0515140458215,133.3043403947767,177.02160788052115,154203,27297263.0,261694462,9.586838870988641,0.6660179933213143,392924012,14.394264069624855,0.7530399367107152,0.015006193135023313,169802.94382022473,2314,0.0038650350511987446,596,45800.776845637585,0.0015304501209444693,236,115666.3686440678,26905795,0.10281377295634174,207,36044540,0.1377352035825657,993,189858148,2026-04-16
26-04-17 (금),7835339,199808,0.02550087494618931,0.010034397969260544,167795.75495376487,1514,3589.6309017389035,140.76500940903267,186.41164228763066,150881,28125975.0,254042773,9.032318808503527,0.6371275378874826,398731428,14.176625983632567,0.7551299247277387,0.013911625718281294,189962.5669366365,2099,0.0037380452144405193,564,49868.75,0.0010869493176741936,164,171499.8475609756,19164156,0.07543672970378103,176,33903140,0.13345445571876197,924,204312049,2026-04-17
26-04-18 (토),6239777,188784,0.03025492737961629,0.012985570816820861,164657.93693212187,1871,4060.835507422781,134.2206331045004,175.86188516341275,144083,25338708.0,308075000,12.158275788962879,0.7757492751550612,397132179,15.672945084650724,0.7632161623866429,0.015275917353192257,180432.61199454794,2201,0.004532109964395522,653,38803.534456355286,0.0015060763587654339,217,116768.2396313364,29140273,0.09458824312261625,171,35280134,0.11451800373285725,1181,238726738,2026-04-18
26-04-19 (일),6829290,203057,0.0297332519193064,0.015811731284501404,170557.04859126173,2449,4399.449430321454,147.96395100883004,193.98338121832327,154885,30045116.0,417694212,13.902233294755794,0.8879471883955254,470404341,15.656599262256135,0.7627661198579709,0.016960971043031927,179065.22306813856,2627,0.004810020337669884,745,40329.01476510067,0.001820705684862963,282,106542.9645390071,40681237,0.09739478266938494,231,35840602,0.08580583826715799,1522,297897596,2026-04-19
26-04-20 (월),8669764,209408,0.02415382933145585,0.009427396000348013,166119.26763348715,1517,3005.2645031629463,124.4218654492665,161.91837876132593,160914,26054934.0,252002929,9.67198492999445,0.6519823096384423,386518047,14.834735217521564,0.7684233649144254,0.013628397777694918,176250.81942544458,2193,0.004213430776688168,678,38429.10619469026,0.0012304709347850404,198,131590.57575757575,26326657,0.10446964685874742,172,21532863,0.08544687589722419,891,166026721,2026-04-20
26-04-21 (화),8257304,211499,0.025613565880582816,0.008846240347852162,169043.7238700565,1416,2597.9409259971535,101.42831881001801,134.01796736387035,160068,21451988.0,239365913,11.1582158725802,0.6094922166856203,392730057,18.307396824946945,0.7568262734102762,0.013288102556413524,184640.365303244,2127,0.004173226378789014,668,32113.754491017964,0.0012744583551990403,204,105156.80392156863,32450903,0.1355702764578681,178,24538519,0.1025146759304864,724,137370662,2026-04-21
26-04-22 (수),7929723,218274,0.027526056080395243,0.00971987850151873,157521.36426767678,1584,2924.96345710941,106.2616252966455,142.32595956186913,162965,23194150.0,249513841,10.757619529062286,0.6371188827097999,391628388,16.88479155304247,0.7466074750084756,0.013806645598748198,174057.06133333335,2250,0.0041481299665572366,676,34310.87278106509,0.0011352130825637407,185,125373.78378378379,27201501,0.10901800433587971,160,25118416,0.1006694293965039,924,149733433,2026-04-22
26-04-23 (목),7495728,210456,0.028076792541031372,0.009845531421840692,164873.64044213263,1538,2739.9253281335714,97.5868352529745,131.4726367203754,156213,20537735.0,253575659,12.346817163625882,0.6578686680143113,385450275,18.767905759812365,0.7422596647280192,0.013398372734663568,184161.6220735786,2093,0.0038345080114971226,599,34286.70283806344,0.0011522728582128248,180,114098.52777777778,34069133,0.13435490273141715,167,29410852,0.11598452357763565,886,157747771,2026-04-23
26-04-24 (금),7151122,210115,0.02938210255677361,0.009870069031926453,168137.74686882005,1517,3046.1612876972313,103.67404040644409,141.72996870465917,153697,21783471.0,255064962,11.709105587442883,0.6547802632171612,389542838,17.882496228447707,0.7314898983889775,0.01356565189951658,186831.0973621103,2085,0.003461355784433008,532,40946.374060150374,0.0010149840270141902,156,139637.63461538462,29369899,0.11514674053898473,145,25380982,0.09950791281163894,935,165678216,2026-04-24
26-04-25 (토),5733926,201562,0.03515252900019986,0.011996016921401028,175195.68913649025,1795,3910.3070043108332,111.2382840019448,149.84268844439396,149633,22421411.0,314476262,14.025712387146376,0.7569040613468888,415477044,18.530370100258185,0.742367112848652,0.014248193914444006,194876.6622889306,2132,0.0038561012610854556,577,38858.597920277294,0.0011695281121143063,175,128122.34857142858,31002163,0.09858347591272247,181,30625482,0.09738567167273185,1210,226043346,2026-04-25
26-04-26 (일),6896775,217683,0.03156301314744935,0.016559365537830474,153100.46757053866,2729,4225.102457307945,133.86245595659744,176.81677295647478,164801,29139581.0,417811176,14.338269860503486,0.8639881544561054,483584380,16.595447271530773,0.7570687651309473,0.017809357952925042,164764.6950596252,2935,0.0048482715517502925,799,36470.063829787236,0.0018264452278808987,301,96809.2392026578,42503939,0.10173001930422274,223,38893299,0.093088220789958,1565,280932382,2026-04-26
26-04-27 (월),8283997,218338,0.026356600563713386,0.009527759893021643,141977.2988953866,1539,2609.6443540479313,99.01293407469153,133.83615224605023,161528,21618286.0,218503063,10.107325946192034,0.6063189822814655,360376418,16.66998105215187,0.7398070880927736,0.013558020900401169,164555.4420091324,2190,0.0037083353969590413,599,36090.62771285476,0.0011948392848298748,193,112011.84455958549,24652619,0.11282504996280075,162,20674954,0.09462088867834315,813,113519396,2026-04-27
26-04-28 (화),7862264,218644,0.027809292590531175,0.008894157661823396,150757.83740404746,1433,2730.934753653655,98.20223742705036,133.2654530558538,161117,21471330.0,216035981,10.06160219231878,0.578243380255491,373607357,17.400289455753324,0.7368919339199795,0.013226413103521044,175320.20506804317,2131,0.0036184884276643683,583,36829.03945111492,0.0013344339827578717,215,99866.6511627907,26037209,0.12052255776781924,191,28342880,0.13119518271356845,747,119390475,2026-04-28
26-04-29 (수),7928046,218616,0.027575016592991514,0.01002590182576284,160102.3074984247,1587,2840.105367703467,102.99559959014894,142.24831638132542,158290,22516486.0,254082362,11.28428130392993,0.6601241784192754,384900857,17.094179660183208,0.7240549639550627,0.013715332617347906,177291.96545370796,2171,0.0038536862720323457,610,36912.27213114754,0.0012635036957483101,200,112582.43,24076201,0.09475746687210032,179,26653872,0.10490248827268066,868,146641561,2026-04-29
26-04-30 (목),7253868,212639,0.029313877782170837,0.009095248370243957,160232.88425593099,1391,3077.8836890883595,104.99749340431435,145.98535344619026,152937,22326562.0,222883942,9.982904757122927,0.6247110716848013,356779241,15.980034946715039,0.7192330663707034,0.012750348182584985,182963.71333333335,1950,0.004073572778333562,623,35837.17817014446,0.0011573392965730988,177,126138.76836158193,26973446,0.12102014060752748,153,26100819,0.11710497744157809,791,135826707,2026-04-30
26-05-01 (금),5094692,189254,0.03714728976746779,0.013629650037116116,176914.37507018528,1781,3910.276028462564,105.26410009828062,152.45656649141736,130671,19921652.0,315084502,15.816183416917433,0.8643017974107124,364553797,18.29937582485629,0.6904530419436313,0.0150071553749493,185901.98725140234,1961,0.00487483833444299,637,31274.17896389325,0.001469339027022063,192,103758.60416666667,32125669,0.10195889926696554,173,29923509,0.09496979004064122,1156,236014244,2026-05-01
26-05-02 (토),5305227,203625,0.038381958019892456,0.013200490768525773,177221.0117581187,1786,4105.871058863268,106.97398649478208,160.99704356309775,135298,21782578.0,316516727,14.530728502383878,0.8560558102664065,369738425,16.974043430488347,0.6644468999386126,0.014486540821002527,188642.05357142858,1960,0.004929858534494227,667,32657.53823088456,0.00158908483495691,215,101314.31627906977,27972601,0.08837637512914127,196,29415091,0.09293376460322111,1106,223302993,2026-05-02
26-05-03 (일),6293509,219298,0.034845107872253776,0.012636318767874407,168638.13536650615,1869,4003.0461543790593,114.88115258689089,170.33140419317544,147907,25193207.0,315184675,12.510700801212009,0.7440168037189279,423625748,16.81507828677786,0.6744566753914765,0.015617922072653763,183387.76969696968,2310,0.004854401752452555,718,35088.032033426185,0.0016023582386229184,237,106300.45147679326,38828114,0.12319163043063562,216,38342859,0.12165204098200523,1097,203006965,2026-05-03
26-05-04 (월),7196168,209274,0.02908131105332727,0.010041370996465657,156019.77216916782,1466,3005.011000299048,103.33134550875886,148.117510068769,145996,21624564.0,228724986,10.577091219041456,0.6042191471875159,378546405,17.505389010386523,0.6976308571537793,0.014671634839310665,176725.67927170868,2142,0.004965889476424012,725,29826.984827586206,0.0016644291624428066,243,88989.97530864198,32613630,0.14258883810796255,196,34229704,0.14965441510618346,678,113006001,2026-05-04
