date,txn_type,category,brand,ad_거래액,ad_주문고객수,ep_거래액,ep_주문고객수
2026-05-06,정상,슈즈,UP,566363.6363636362,6.0,270999.99999999994,4.0
2026-05-06,정상,스포츠,RX,296454.5454545454,3.0,116363.63636363635,2.0
2026-05-06,정상,여성,CW,0.0,0.0,417272.7272727272,1.0
2026-05-06,정상,여성,DL,53636.36363636363,1.0,2251045.454545454,8.0
2026-05-06,정상,여성,HS,-61636.363636363705,4.0,8249454.545454545,28.0
2026-05-06,정상,여성,JS,0.0,0.0,571818.1818181818,1.0
2026-05-06,정상,여성,VA,-180000.00000000003,-1.0,145454.5454545454,-1.0
2026-05-06,정상,잡화,AA,0.0,0.0,2881636.363636363,11.0
2026-05-06,정상,잡화,DB,736909.0909090909,8.0,3001000.0,18.0
2026-05-06,정상,잡화,DC,1911181.818181818,15.0,1981636.3636363635,15.0
2026-05-06,정상,잡화,HI,280799.99999999994,2.0,475518.1818181817,5.0
2026-05-06,정상,잡화,HJ,467454.5454545454,3.0,96545.45454545454,1.0
2026-05-06,정상,잡화,JA,-40000.0,-1.0,191454.5454545454,4.0
2026-05-06,정상,잡화,JL,552909.0909090908,7.0,559636.3636363636,8.0
2026-05-07,이월,골프,DD,0.0,0.0,231809.09090909088,3.0
2026-05-07,이월,골프,DG,1888181.8181818177,11.0,5579454.545454546,27.0
2026-05-07,이월,골프,HG,949781.818181818,7.0,-704163.6363636362,-5.0
2026-05-07,이월,남성,AR,0.0,0.0,-1202090.9090909092,-4.0
2026-05-07,이월,남성,DM,62727.27272727282,-1.0,3466272.7272727266,23.0
2026-05-07,이월,남성,GM,-252727.2727272727,-1.0,0.0,0.0
2026-05-07,이월,남성,HZ,4160818.181818181,37.0,4693736.363636361,35.0
2026-05-07,이월,남성,IE,184954.54545454544,4.0,385727.2727272727,8.0
2026-05-07,이월,남성,JN,-12727.272727272735,0.0,740909.0909090908,1.0
2026-05-07,이월,남성,MA,-56636.36363636363,-1.0,-409636.3636363637,0.0
2026-05-07,이월,남성,TN,0.0,0.0,50272.72727272727,1.0
2026-05-07,이월,남성,UR,0.0,0.0,0.0,0.0
2026-05-07,이월,슈즈,CH,137636.36363636365,2.0,99545.45454545456,1.0
2026-05-07,이월,슈즈,KN,0.0,0.0,69363.63636363634,1.0
2026-05-07,이월,슈즈,RE,0.0,0.0,-120272.72727272726,-1.0
2026-05-07,이월,슈즈,TO,46909.0909090909,1.0,0.0,0.0
2026-05-07,이월,스포츠,RX,937545.4545454546,13.0,1399909.0909090908,17.0
2026-05-07,이월,스포츠,TT,-208727.2727272727,-1.0,119727.2727272727,1.0
2026-05-07,이월,여성,AE,-13363.636363636362,-1.0,90454.54545454544,1.0
2026-05-07,이월,여성,DL,141181.81818181823,-1.0,2483727.2727272725,7.0
2026-05-07,이월,여성,HS,-1341999.9999999995,-6.0,2668727.2727272715,20.0
2026-05-07,이월,여성,IS,-1088454.5454545454,-2.0,0.0,0.0
2026-05-07,이월,여성,JS,-683545.4545454546,-1.0,-1482181.818181818,-3.0
2026-05-07,이월,여성,SI,0.0,0.0,362181.8181818181,1.0
2026-05-07,이월,여성,VA,-132363.63636363635,-1.0,676763.6363636362,6.0
2026-05-07,이월,여성,VC,-179727.2727272727,-1.0,145090.9090909091,1.0
2026-05-07,이월,잡화,AA,152454.54545454544,1.0,925327.2727272728,2.0
2026-05-07,이월,잡화,DB,558436.3636363636,3.0,927527.2727272728,4.0
2026-05-07,이월,잡화,DC,808309.0909090908,6.0,2105163.6363636367,5.0
2026-05-07,이월,잡화,HI,733909.0909090908,6.0,793345.4545454545,4.0
2026-05-07,이월,잡화,HJ,464745.4545454545,6.0,353781.8181818181,3.0
2026-05-07,이월,잡화,JA,113272.72727272726,1.0,105545.45454545454,1.0
2026-05-07,이월,잡화,JL,0.0,0.0,208200.0,4.0
2026-05-07,입점,골프,입점,2006627.2727272727,8.0,5208963.636363637,39.0
2026-05-07,입점,남성,입점,564963.6363636364,4.0,1980800.0,25.0
2026-05-07,입점,리빙,입점,418181.8181818181,5.0,1358290.9090909092,19.0
2026-05-07,입점,명품,입점,2776454.5454545454,8.0,7392454.545454545,20.0
2026-05-07,입점,뷰티,입점,660090.9090909091,10.0,1412209.0909090908,37.0
2026-05-07,입점,슈즈,입점,-252727.2727272727,-1.0,1061909.0909090908,4.0
2026-05-07,입점,스포츠,입점,88545.45454545454,1.0,1293218.181818182,20.0
2026-05-07,입점,아웃도어,입점,346090.90909090906,5.0,6003363.636363635,19.0
2026-05-07,입점,여성,입점,87827.27272727272,1.0,1599236.3636363635,22.0
2026-05-07,입점,잡화,입점,126090.90909090907,2.0,-289509.0909090909,14.0
2026-05-07,입점,키즈,입점,117118.1818181818,2.0,842225.4545454545,15.0
2026-05-07,정상,골프,DD,0.0,0.0,-25636.363636363647,0.0
2026-05-07,정상,골프,DG,90000.0,1.0,1088272.727272727,5.0
2026-05-07,정상,골프,HG,291545.45454545453,0.0,184363.6363636364,2.0
2026-05-07,정상,남성,DM,1554272.7272727273,8.0,3354090.909090909,16.0
2026-05-07,정상,남성,HR,53318.181818181816,1.0,-324772.72727272724,-4.0
2026-05-07,정상,남성,HZ,287363.63636363635,4.0,2806727.2727272725,16.0
2026-05-07,정상,남성,IE,94909.0909090909,1.0,177272.72727272726,4.0
2026-05-07,정상,남성,MA,0.0,0.0,-264545.4545454545,0.0
2026-05-07,정상,남성,SP,57454.54545454545,1.0,-39181.81818181818,0.0
2026-05-07,정상,남성,TN,112336.36363636365,2.0,600936.3636363635,8.0
2026-05-07,정상,남성,UR,518181.8181818181,0.0,63181.81818181818,2.0
2026-05-07,정상,뷰티,CA,135363.63636363635,3.0,32727.272727272724,1.0
2026-05-07,정상,뷰티,CB,-83636.36363636363,-1.0,0.0,0.0
2026-05-07,정상,슈즈,KN,994545.4545454544,8.0,280000.0,2.0
2026-05-07,정상,슈즈,RE,452727.2727272727,1.0,0.0,0.0
2026-05-07,정상,슈즈,UP,62727.27272727272,1.0,71818.18181818181,1.0
2026-05-07,정상,스포츠,RX,44545.454545454544,1.0,627090.9090909091,3.0
2026-05-07,정상,스포츠,TT,0.0,0.0,-105545.45454545454,-1.0
2026-05-07,정상,여성,DL,-213636.3636363636,0.0,1587045.4545454544,6.0
2026-05-07,정상,여성,HS,-1539818.181818182,-7.0,2971000.0,16.0
2026-05-07,정상,여성,IS,1081818.1818181816,1.0,0.0,0.0
2026-05-07,정상,여성,JS,235454.54545454544,1.0,362727.2727272727,1.0
2026-05-07,정상,여성,VA,0.0,0.0,-398181.8181818182,-1.0
2026-05-07,정상,잡화,AA,-407454.5454545454,-1.0,1524090.909090909,5.0
2026-05-07,정상,잡화,DB,2209636.3636363638,14.0,1521090.9090909092,9.0
2026-05-07,정상,잡화,DC,1000709.0909090908,9.0,1841454.5454545452,13.0
2026-05-07,정상,잡화,HI,-20818.181818181823,0.0,555190.9090909091,4.0
2026-05-07,정상,잡화,HJ,0.0,0.0,94254.54545454544,1.0
2026-05-07,정상,잡화,JA,162000.0,0.0,37636.36363636363,2.0
2026-05-07,정상,잡화,JL,379909.0909090909,4.0,479909.0909090909,6.0
2026-05-08,이월,골프,DD,0.0,0.0,291890.90909090906,1.0
2026-05-08,이월,골프,DG,293818.1818181819,4.0,13074563.636363631,24.0
2026-05-08,이월,골프,HG,1296181.818181818,7.0,788981.8181818181,6.0
2026-05-08,이월,남성,AR,0.0,0.0,97272.72727272726,1.0
2026-05-08,이월,남성,DM,2390000.0,9.0,5045727.2727272725,19.0
2026-05-08,이월,남성,HZ,2953181.818181818,21.0,4852809.090909091,41.0
2026-05-08,이월,남성,IE,196409.09090909088,3.0,224000.0,4.0
2026-05-08,이월,남성,IU,0.0,0.0,208636.3636363636,1.0
2026-05-08,이월,남성,JN,0.0,0.0,-481363.6363636364,-1.0
2026-05-08,이월,남성,MA,512727.2727272727,1.0,-950272.7272727272,0.0
2026-05-08,이월,남성,TN,0.0,0.0,50272.72727272727,2.0
2026-05-08,이월,남성,UR,0.0,0.0,598363.6363636362,2.0
2026-05-08,이월,슈즈,CH,0.0,0.0,414909.0909090909,7.0
2026-05-08,이월,슈즈,KN,168000.0,2.0,0.0,0.0
2026-05-08,이월,슈즈,RE,-63636.36363636365,0.0,0.0,0.0
2026-05-08,이월,슈즈,TO,-46909.0909090909,-1.0,0.0,0.0
2026-05-08,이월,스포츠,RX,898027.2727272726,11.0,877090.909090909,11.0
2026-05-08,이월,여성,CW,0.0,0.0,0.0,0.0
2026-05-08,이월,여성,DL,2516181.818181818,8.0,7487999.999999998,14.0
2026-05-08,이월,여성,FI,0.0,0.0,299545.45454545453,1.0
2026-05-08,이월,여성,HS,2675636.3636363638,13.0,7965454.545454544,34.0
2026-05-08,이월,여성,IS,-517454.5454545454,-1.0,0.0,0.0
2026-05-08,이월,여성,JS,1977318.1818181816,1.0,3156363.636363636,6.0
2026-05-08,이월,여성,SI,0.0,0.0,298363.63636363635,1.0
2026-05-08,이월,여성,TU,0.0,0.0,304909.0909090909,1.0
2026-05-08,이월,여성,VA,1315999.9999999998,3.0,605090.909090909,4.0
2026-05-08,이월,잡화,AA,120600.0,1.0,-362345.4545454545,-2.0
2026-05-08,이월,잡화,DB,697709.0909090908,6.0,1061527.2727272727,8.0
2026-05-08,이월,잡화,DC,1228981.818181818,7.0,1419763.6363636362,6.0
2026-05-08,이월,잡화,HI,91363.63636363638,0.0,27090.90909090913,4.0
2026-05-08,이월,잡화,HJ,548200.0,6.0,194527.27272727268,4.0
2026-05-08,이월,잡화,JA,246636.3636363636,2.0,22454.54545454545,1.0
2026-05-08,이월,잡화,JL,0.0,0.0,104000.0,2.0
2026-05-08,입점,골프,입점,1275372.727272727,13.0,1152927.2727272725,21.0
2026-05-08,입점,남성,입점,594809.0909090908,5.0,908836.3636363636,15.0
2026-05-08,입점,리빙,입점,115181.81818181818,3.0,1766400.0,8.0
2026-05-08,입점,명품,입점,3150727.2727272725,11.0,8896454.545454543,15.0
2026-05-08,입점,뷰티,입점,637181.818181818,12.0,1215190.909090909,34.0
2026-05-08,입점,슈즈,입점,143200.0,1.0,467090.909090909,5.0
2026-05-08,입점,스포츠,입점,505454.5454545454,6.0,3619845.454545455,16.0
2026-05-08,입점,아웃도어,입점,839727.2727272726,8.0,3385272.7272727266,26.0
2026-05-08,입점,여성,입점,194545.45454545453,2.0,1371845.4545454544,20.0
2026-05-08,입점,잡화,입점,99000.0,3.0,389909.090909091,5.0
2026-05-08,입점,키즈,입점,49245.454545454544,0.0,789009.0909090905,10.0
2026-05-08,정상,골프,DD,0.0,0.0,449490.90909090906,4.0
2026-05-08,정상,골프,DG,764181.818181818,4.0,1391454.5454545452,9.0
2026-05-08,정상,골프,HG,472090.90909090906,3.0,1228454.5454545452,6.0
2026-05-08,정상,남성,AR,301363.63636363635,1.0,636363.6363636362,2.0
2026-05-08,정상,남성,DM,1827454.5454545452,9.0,2131363.636363636,5.0
2026-05-08,정상,남성,HR,222545.45454545453,2.0,-114636.3636363636,-1.0
2026-05-08,정상,남성,HZ,608000.0,3.0,2380636.363636364,12.0
2026-05-08,정상,남성,IE,299181.8181818182,4.0,176090.90909090906,2.0
2026-05-08,정상,남성,JN,0.0,0.0,917272.7272727272,2.0
2026-05-08,정상,남성,MA,0.0,0.0,-610909.0909090908,0.0
2026-05-08,정상,남성,SP,0.0,0.0,340454.5454545454,5.0
2026-05-08,정상,남성,TN,1227190.909090909,8.0,1854818.1818181816,9.0
2026-05-08,정상,남성,UR,870181.8181818182,0.0,0.0,0.0
2026-05-08,정상,뷰티,CA,61727.27272727272,2.0,0.0,0.0
2026-05-08,정상,슈즈,KN,991818.1818181818,7.0,-85545.45454545456,2.0
2026-05-08,정상,슈즈,RE,0.0,0.0,-90000.0,-1.0
2026-05-08,정상,슈즈,UP,143636.36363636362,2.0,396363.6363636363,3.0
2026-05-08,정상,스포츠,RX,376636.3636363637,3.0,296363.63636363635,-1.0
2026-05-08,정상,스포츠,TT,0.0,0.0,81000.0,1.0
2026-05-08,정상,여성,DL,-952954.5454545454,-3.0,-322954.5454545454,-1.0
2026-05-08,정상,여성,HS,1354000.0,7.0,4353272.727272727,20.0
2026-05-08,정상,여성,JS,0.0,0.0,-326363.63636363635,-1.0
2026-05-08,정상,여성,VA,0.0,0.0,1558181.8181818186,3.0
2026-05-08,정상,잡화,AA,61909.09090909091,0.0,2133999.9999999995,8.0
2026-05-08,정상,잡화,DB,428000.0,3.0,1726999.9999999998,8.0
2026-05-08,정상,잡화,DC,1108872.727272727,9.0,1573200.0,14.0
2026-05-08,정상,잡화,HI,46363.63636363637,0.0,36345.45454545459,1.0
2026-05-08,정상,잡화,HJ,0.0,0.0,104727.27272727272,1.0
2026-05-08,정상,잡화,JA,111454.5454545454,2.0,-287999.9999999999,1.0
2026-05-08,정상,잡화,JL,106636.36363636365,1.0,716090.9090909092,9.0
2026-05-09,이월,골프,DD,234181.81818181815,2.0,0.0,0.0
2026-05-09,이월,골프,DG,772727.2727272726,3.0,1747000.0000000002,12.0
2026-05-09,이월,골프,HG,192636.3636363636,2.0,2075209.0909090904,14.0
2026-05-09,이월,남성,AR,-234818.1818181818,-1.0,1953636.3636363635,4.0
2026-05-09,이월,남성,DM,790000.0,3.0,5232181.8181818165,20.0
2026-05-09,이월,남성,GM,185181.81818181815,1.0,506909.0909090908,1.0
2026-05-09,이월,남성,HZ,3249036.363636364,22.0,8930354.545454543,47.0
2026-05-09,이월,남성,IE,0.0,0.0,122818.18181818182,3.0
2026-05-09,이월,남성,JN,-190909.09090909088,-1.0,1994545.4545454544,4.0
2026-05-09,이월,남성,MA,0.0,0.0,867181.8181818181,2.0
2026-05-09,이월,남성,TN,0.0,0.0,254545.4545454545,4.0
2026-05-09,이월,남성,UR,349363.63636363635,1.0,1101909.0909090908,2.0
2026-05-09,이월,슈즈,CH,0.0,0.0,331363.63636363635,5.0
2026-05-09,이월,슈즈,KN,0.0,0.0,212272.7272727273,2.0
2026-05-09,이월,슈즈,RE,381181.8181818182,1.0,617000.0,2.0
2026-05-09,이월,슈즈,TO,46909.0909090909,1.0,0.0,0.0
2026-05-09,이월,스포츠,RX,659454.5454545454,6.0,1142090.909090909,12.0
2026-05-09,이월,여성,CW,0.0,0.0,168818.1818181818,0.0
2026-05-09,이월,여성,DL,5498636.363636363,5.0,5757454.545454545,13.0
2026-05-09,이월,여성,GW,0.0,0.0,310636.3636363636,0.0
2026-05-09,이월,여성,HS,4714181.818181818,29.0,10831363.636363637,64.0
2026-05-09,이월,여성,IS,0.0,0.0,375454.5454545454,2.0
2026-05-09,이월,여성,JS,169045.45454545456,0.0,1310909.0909090908,4.0
2026-05-09,이월,여성,LN,0.0,0.0,-1669090.909090909,-1.0
2026-05-09,이월,여성,SI,0.0,0.0,275090.90909090906,0.0
2026-05-09,이월,여성,VA,-113272.72727272724,-1.0,5852545.454545453,15.0
2026-05-09,이월,여성,VC,698727.2727272727,1.0,616000.0,2.0
2026-05-09,이월,잡화,AA,0.0,0.0,268872.7272727273,2.0
2026-05-09,이월,잡화,DB,1134145.4545454544,8.0,1691490.9090909092,13.0
2026-05-09,이월,잡화,DC,1263563.6363636362,4.0,2196109.0909090904,7.0
2026-05-09,이월,잡화,HI,1102545.4545454544,7.0,861527.2727272727,5.0
2026-05-09,이월,잡화,HJ,313072.72727272724,2.0,1444363.6363636362,14.0
2026-05-09,이월,잡화,JL,0.0,0.0,45599.99999999999,1.0
2026-05-09,입점,골프,입점,2521809.090909091,24.0,5727481.818181819,50.0
2026-05-09,입점,남성,입점,443909.0909090908,5.0,1972172.7272727275,25.0
2026-05-09,입점,리빙,입점,387181.8181818182,4.0,2011727.2727272727,23.0
2026-05-09,입점,명품,입점,3721818.1818181816,11.0,7072545.454545454,21.0
2026-05-09,입점,뷰티,입점,1513772.727272727,30.0,1961327.2727272727,42.0
2026-05-09,입점,슈즈,입점,389136.3636363636,2.0,1058000.0,8.0
2026-05-09,입점,스포츠,입점,349090.90909090906,5.0,1126727.2727272725,16.0
2026-05-09,입점,아웃도어,입점,30909.090909090908,1.0,2764818.181818181,27.0
2026-05-09,입점,여성,입점,150600.0,2.0,3270872.7272727275,32.0
2026-05-09,입점,잡화,입점,159999.99999999997,3.0,496909.0909090908,12.0
2026-05-09,입점,키즈,입점,-113272.72727272726,-1.0,1167727.2727272727,26.0
2026-05-09,정상,골프,DD,117927.27272727272,2.0,379672.7272727272,3.0
2026-05-09,정상,골프,DG,862363.6363636364,5.0,2101818.181818182,9.0
2026-05-09,정상,골프,HG,606681.8181818182,3.0,468227.2727272726,6.0
2026-05-09,정상,남성,DM,556545.4545454545,2.0,2016090.9090909087,8.0
2026-05-09,정상,남성,HR,161263.63636363635,1.0,476045.4545454545,3.0
2026-05-09,정상,남성,HZ,1050181.818181818,4.0,2969681.818181818,11.0
2026-05-09,정상,남성,IE,0.0,0.0,148454.54545454547,2.0
2026-05-09,정상,남성,JN,0.0,0.0,-272727.2727272727,-1.0
2026-05-09,정상,남성,MA,0.0,0.0,429090.90909090906,1.0
2026-05-09,정상,남성,SP,-57454.54545454545,-1.0,224272.72727272724,3.0
2026-05-09,정상,남성,TN,555563.6363636364,3.0,536290.9090909091,5.0
2026-05-09,정상,남성,UR,0.0,0.0,171818.1818181818,1.0
2026-05-09,정상,뷰티,CA,54454.54545454545,2.0,58545.45454545454,3.0
2026-05-09,정상,슈즈,KN,1127272.7272727273,10.0,-81818.1818181818,0.0
2026-05-09,정상,슈즈,UP,188181.81818181815,3.0,0.0,0.0
2026-05-09,정상,스포츠,RX,288181.8181818182,3.0,151909.09090909088,2.0
2026-05-09,정상,여성,DL,482727.2727272727,1.0,3104545.454545454,9.0
2026-05-09,정상,여성,HS,1493454.5454545454,7.0,6528818.181818184,32.0
2026-05-09,정상,여성,JS,0.0,0.0,544545.4545454545,1.0
2026-05-09,정상,여성,VA,0.0,0.0,-181818.18181818177,1.0
2026-05-09,정상,잡화,AA,1868454.5454545447,8.0,4074727.272727273,11.0
2026-05-09,정상,잡화,DB,811545.4545454545,6.0,940818.1818181818,6.0
2026-05-09,정상,잡화,DC,1060709.0909090908,6.0,1400890.909090909,7.0
2026-05-09,정상,잡화,HI,37863.63636363636,1.0,591872.7272727273,4.0
2026-05-09,정상,잡화,HJ,321909.0909090909,3.0,269636.36363636365,2.0
2026-05-09,정상,잡화,JA,153000.0,1.0,198545.45454545453,3.0
2026-05-09,정상,잡화,JL,440090.90909090906,6.0,674181.8181818182,8.0
2026-05-10,이월,골프,DD,56636.36363636363,1.0,0.0,0.0
2026-05-10,이월,골프,DG,853363.6363636362,7.0,4169909.0909090913,20.0
2026-05-10,이월,골프,HG,604990.909090909,5.0,2223499.9999999995,14.0
2026-05-10,이월,남성,AR,203636.3636363636,1.0,916363.6363636362,3.0
2026-05-10,이월,남성,DM,974090.9090909092,5.0,5445363.636363636,22.0
2026-05-10,이월,남성,GM,0.0,0.0,-127090.90909090907,-1.0
2026-05-10,이월,남성,HZ,5222318.181818183,36.0,13454754.54545454,81.0
2026-05-10,이월,남성,IE,100545.45454545454,1.0,216999.99999999997,3.0
2026-05-10,이월,남성,JN,95454.54545454544,1.0,1188181.818181818,7.0
2026-05-10,이월,남성,MA,0.0,0.0,1182045.4545454546,2.0
2026-05-10,이월,남성,TN,50272.72727272727,1.0,542090.9090909091,7.0
2026-05-10,이월,남성,UR,707727.2727272727,5.0,596454.5454545454,3.0
2026-05-10,이월,슈즈,CH,146727.2727272727,1.0,343272.72727272724,4.0
2026-05-10,이월,슈즈,KN,0.0,0.0,25454.545454545467,1.0
2026-05-10,이월,스포츠,RX,692909.0909090908,13.0,1463363.6363636365,25.0
2026-05-10,이월,여성,DL,1783454.5454545452,5.0,5889636.363636364,17.0
2026-05-10,이월,여성,GW,0.0,0.0,544909.0909090908,1.0
2026-05-10,이월,여성,HS,3880818.1818181816,26.0,16716727.272727275,88.0
2026-05-10,이월,여성,IS,0.0,0.0,397181.8181818181,2.0
2026-05-10,이월,여성,JS,2060272.727272727,5.0,2771045.454545454,7.0
2026-05-10,이월,여성,SI,0.0,0.0,846545.4545454544,4.0
2026-05-10,이월,여성,VA,271090.90909090906,2.0,2532818.1818181816,8.0
2026-05-10,이월,여성,VC,0.0,0.0,508363.6363636363,1.0
2026-05-10,이월,잡화,AA,0.0,0.0,403109.0909090908,3.0
2026-05-10,이월,잡화,DB,601654.5454545454,3.0,1167327.272727273,9.0
2026-05-10,이월,잡화,DC,966709.0909090908,4.0,1678654.5454545454,7.0
2026-05-10,이월,잡화,HI,692400.0,3.0,2254745.4545454546,13.0
2026-05-10,이월,잡화,HJ,302109.0909090909,2.0,1572327.2727272727,11.0
2026-05-10,이월,잡화,JA,0.0,0.0,182236.36363636365,2.0
2026-05-10,입점,골프,입점,2312454.5454545454,20.0,6398945.454545455,59.0
2026-05-10,입점,남성,입점,575854.5454545454,6.0,3877572.727272727,31.0
2026-05-10,입점,리빙,입점,508863.6363636364,5.0,5321863.636363637,24.0
2026-05-10,입점,명품,입점,3675000.0,15.0,9679090.909090908,31.0
2026-05-10,입점,뷰티,입점,874272.7272727273,18.0,2901936.3636363638,65.0
2026-05-10,입점,슈즈,입점,0.0,0.0,1290145.4545454546,9.0
2026-05-10,입점,스포츠,입점,701363.6363636362,9.0,2595000.0,31.0
2026-05-10,입점,아웃도어,입점,435454.5454545454,6.0,2440363.636363636,32.0
2026-05-10,입점,여성,입점,271590.90909090906,2.0,5248381.818181817,55.0
2026-05-10,입점,잡화,입점,93727.2727272727,3.0,2471672.727272727,23.0
2026-05-10,입점,키즈,입점,56363.63636363636,1.0,1391709.0909090908,26.0
2026-05-10,정상,골프,DD,329854.5454545454,1.0,340109.0909090909,2.0
2026-05-10,정상,골프,DG,1218636.3636363635,9.0,1568909.0909090908,11.0
2026-05-10,정상,골프,HG,1126272.7272727273,6.0,1609454.5454545454,10.0
2026-05-10,정상,남성,AR,0.0,0.0,1557409.0909090906,4.0
2026-05-10,정상,남성,DM,930272.7272727272,3.0,2911454.5454545445,11.0
2026-05-10,정상,남성,HR,275672.7272727273,2.0,1036754.5454545452,8.0
2026-05-10,정상,남성,HZ,622909.0909090908,4.0,5031318.181818181,23.0
2026-05-10,정상,남성,IE,662454.5454545454,2.0,100454.54545454544,2.0
2026-05-10,정상,남성,JN,0.0,0.0,290909.0909090909,1.0
2026-05-10,정상,남성,MA,0.0,0.0,220909.09090909088,0.0
2026-05-10,정상,남성,SP,40090.90909090909,1.0,130363.63636363635,2.0
2026-05-10,정상,남성,TN,319690.90909090906,4.0,1152718.181818182,9.0
2026-05-10,정상,남성,UR,72818.18181818181,1.0,544545.4545454545,1.0
2026-05-10,정상,뷰티,CA,41545.454545454544,2.0,20000.0,1.0
2026-05-10,정상,슈즈,KN,712727.2727272727,5.0,388181.8181818182,4.0
2026-05-10,정상,슈즈,UP,350000.0,5.0,233636.3636363636,2.0
2026-05-10,정상,스포츠,RX,305454.5454545454,3.0,210818.18181818185,4.0
2026-05-10,정상,여성,DL,382500.0,1.0,2158863.636363636,4.0
2026-05-10,정상,여성,HB,0.0,0.0,121909.0909090909,1.0
2026-05-10,정상,여성,HS,1403090.909090909,6.0,10009818.181818182,44.0
2026-05-10,정상,여성,JS,0.0,0.0,362727.2727272727,1.0
2026-05-10,정상,여성,VA,0.0,0.0,1012727.2727272728,2.0
2026-05-10,정상,잡화,AA,402181.8181818182,3.0,2877272.7272727275,11.0
2026-05-10,정상,잡화,DB,1093545.4545454544,8.0,744090.9090909092,9.0
2026-05-10,정상,잡화,DC,668163.6363636362,8.0,1978527.272727273,12.0
2026-05-10,정상,잡화,HI,651136.3636363636,6.0,871372.7272727271,7.0
2026-05-10,정상,잡화,HJ,341636.36363636365,3.0,415727.2727272727,2.0
2026-05-10,정상,잡화,JA,300363.63636363635,2.0,428454.5454545454,5.0
2026-05-10,정상,잡화,JL,363909.0909090909,4.0,627000.0,8.0
2026-05-11,이월,골프,DD,0.0,0.0,49354.54545454545,1.0
2026-05-11,이월,골프,DG,1541181.818181818,4.0,-702636.3636363634,-1.0
2026-05-11,이월,골프,HG,450400.0,3.0,624163.6363636364,6.0
2026-05-11,이월,남성,AR,-222727.2727272727,-1.0,425727.2727272728,3.0
2026-05-11,이월,남성,DM,656181.8181818181,5.0,-847363.6363636365,2.0
2026-05-11,이월,남성,GM,0.0,0.0,-470909.0909090909,-1.0
2026-05-11,이월,남성,HZ,3414800.0000000005,24.0,4042500.0,32.0
2026-05-11,이월,남성,IE,-62999.99999999999,-1.0,-70000.0,0.0
2026-05-11,이월,남성,JN,235454.54545454544,1.0,-501818.1818181818,-1.0
2026-05-11,이월,남성,MA,293454.5454545454,2.0,2044090.9090909087,2.0
2026-05-11,이월,남성,RA,0.0,0.0,43272.72727272727,1.0
2026-05-11,이월,남성,TN,0.0,0.0,-82727.27272727274,0.0
2026-05-11,이월,남성,UR,410818.18181818177,2.0,-143454.54545454544,1.0
2026-05-11,이월,슈즈,CH,-39818.181818181816,-1.0,462000.0,8.0
2026-05-11,이월,슈즈,KN,164818.1818181818,1.0,183272.72727272724,2.0
2026-05-11,이월,슈즈,RE,0.0,0.0,349363.63636363635,1.0
2026-05-11,이월,스포츠,RX,473272.7272727272,4.0,841909.0909090909,12.0
2026-05-11,이월,스포츠,TT,0.0,0.0,720818.1818181818,2.0
2026-05-11,이월,여성,CW,0.0,0.0,-381181.8181818182,-1.0
2026-05-11,이월,여성,DL,-2382454.5454545454,-6.0,6981272.727272727,4.0
2026-05-11,이월,여성,FI,0.0,0.0,254181.81818181812,1.0
2026-05-11,이월,여성,GW,136090.9090909091,1.0,-301363.63636363635,1.0
2026-05-11,이월,여성,HS,1198999.9999999998,9.0,5918909.090909092,39.0
2026-05-11,이월,여성,IS,317545.45454545453,1.0,-247545.45454545453,0.0
2026-05-11,이월,여성,JS,838727.2727272726,1.0,347727.2727272726,0.0
2026-05-11,이월,여성,SI,0.0,0.0,-275090.90909090906,-2.0
2026-05-11,이월,여성,TU,0.0,0.0,-379090.90909090906,-1.0
2026-05-11,이월,여성,VA,-126727.27272727274,-1.0,-428181.81818181806,-3.0
2026-05-11,이월,여성,VC,0.0,0.0,-217818.1818181818,-1.0
2026-05-11,이월,잡화,AA,0.0,0.0,456581.8181818181,3.0
2026-05-11,이월,잡화,DB,323763.63636363635,2.0,1464690.909090909,6.0
2026-05-11,이월,잡화,DC,852199.9999999999,3.0,3640654.545454545,5.0
2026-05-11,이월,잡화,HI,471418.18181818177,3.0,869527.2727272727,3.0
2026-05-11,이월,잡화,HJ,416763.6363636363,4.0,1385672.7272727273,7.0
2026-05-11,이월,잡화,JA,0.0,0.0,-127272.72727272726,0.0
2026-05-11,이월,잡화,JL,157527.2727272727,3.0,15272.727272727272,0.0
2026-05-11,입점,골프,입점,2077445.454545454,19.0,4425372.727272727,19.0
2026-05-11,입점,남성,입점,991100.0,8.0,1179063.636363636,26.0
2026-05-11,입점,리빙,입점,281599.99999999994,4.0,-503909.0909090913,21.0
2026-05-11,입점,명품,입점,1693454.5454545452,6.0,3871636.3636363633,15.0
2026-05-11,입점,뷰티,입점,2403118.1818181816,34.0,1887563.636363636,30.0
2026-05-11,입점,슈즈,입점,0.0,0.0,1965936.3636363635,11.0
2026-05-11,입점,스포츠,입점,531545.4545454545,3.0,-938600.0,14.0
2026-05-11,입점,아웃도어,입점,285727.2727272727,3.0,2519045.4545454537,25.0
2026-05-11,입점,여성,입점,70836.36363636362,2.0,2717309.0909090918,26.0
2026-05-11,입점,잡화,입점,65090.90909090909,1.0,1099363.6363636362,6.0
2026-05-11,입점,키즈,입점,184390.90909090903,3.0,2510727.272727272,32.0
2026-05-11,정상,골프,DD,0.0,0.0,136781.81818181812,1.0
