date,txn_type,category,ad_거래액,ad_주문고객수,ep_거래액,ep_주문고객수
2026-05-07,입점,슈즈,-252727.2727272727,-1.0,1061909.0909090908,4.0
2026-05-07,입점,스포츠,88545.45454545454,1.0,1293218.1818181816,20.0
2026-05-07,입점,아웃도어,346090.90909090906,5.0,6003363.636363636,19.0
2026-05-07,입점,여성,87827.27272727272,1.0,1599236.3636363635,22.0
2026-05-07,입점,잡화,126090.90909090907,2.0,-289509.0909090908,14.0
2026-05-07,입점,키즈,117118.18181818181,2.0,842225.4545454544,15.0
2026-05-07,정상,골프,381545.45454545453,1.0,1246999.9999999998,7.0
2026-05-07,정상,남성,2677836.3636363633,16.0,6373709.09090909,39.0
2026-05-07,정상,뷰티,51727.27272727272,2.0,32727.272727272724,1.0
2026-05-07,정상,슈즈,1510000.0000000002,10.0,351818.18181818177,3.0
2026-05-07,정상,스포츠,44545.454545454544,1.0,521545.4545454546,2.0
2026-05-07,정상,여성,-436181.8181818183,-4.0,4522590.909090908,22.0
2026-05-07,정상,잡화,3323981.8181818184,26.0,6053627.272727271,39.0
2026-05-08,이월,골프,1590000.0000000002,10.0,14155436.36363636,31.0
2026-05-08,이월,남성,6052318.18181818,33.0,9645445.454545457,70.0
2026-05-08,이월,슈즈,57454.54545454547,1.0,414909.0909090909,7.0
2026-05-08,이월,스포츠,898027.2727272727,11.0,877090.9090909092,11.0
2026-05-08,이월,여성,7967681.818181818,23.0,20117727.27272727,56.0
2026-05-08,이월,잡화,2933490.909090909,22.0,2467018.181818182,22.0
2026-05-08,입점,골프,1275372.7272727273,13.0,1152927.2727272725,21.0
2026-05-08,입점,남성,594809.0909090909,5.0,908836.3636363633,15.0
2026-05-08,입점,리빙,115181.81818181818,3.0,1766399.9999999998,8.0
2026-05-08,입점,명품,3150727.2727272725,11.0,8896454.545454545,15.0
2026-05-08,입점,뷰티,637181.8181818182,12.0,1215190.909090909,34.0
2026-05-08,입점,슈즈,143200.0,1.0,467090.90909090906,5.0
2026-05-08,입점,스포츠,505454.54545454547,6.0,3619845.454545454,16.0
2026-05-08,입점,아웃도어,839727.2727272727,8.0,3385272.727272727,26.0
2026-05-08,입점,여성,194545.45454545453,2.0,1371845.4545454544,20.0
2026-05-08,입점,잡화,99000.0,3.0,389909.0909090909,5.0
2026-05-08,입점,키즈,49245.454545454544,0.0,789009.0909090907,10.0
2026-05-08,정상,골프,1236272.727272727,7.0,3069399.9999999995,18.0
2026-05-08,정상,남성,5355918.181818182,27.0,7711454.545454544,35.0
2026-05-08,정상,뷰티,61727.27272727272,2.0,0.0,0.0
2026-05-08,정상,슈즈,1135454.5454545454,9.0,220818.1818181818,4.0
2026-05-08,정상,스포츠,376636.36363636365,3.0,377363.63636363635,0.0
2026-05-08,정상,여성,401045.4545454545,4.0,5262136.363636362,21.0
2026-05-08,정상,잡화,1863236.3636363635,15.0,6003363.636363636,41.0
2026-05-09,이월,골프,1199545.4545454546,7.0,3822209.0909090904,25.0
2026-05-09,이월,남성,4147854.545454545,25.0,20964081.81818182,87.0
2026-05-09,이월,슈즈,428090.90909090906,2.0,1160636.3636363638,9.0
2026-05-09,이월,스포츠,659454.5454545454,6.0,1142090.909090909,12.0
2026-05-09,이월,여성,10967318.181818182,35.0,23829181.818181805,99.0
2026-05-09,이월,잡화,3813327.2727272725,21.0,6507963.636363636,38.0
2026-05-09,입점,골프,2521809.090909091,24.0,5727481.818181818,50.0
2026-05-09,입점,남성,443909.0909090908,5.0,1972172.727272727,25.0
2026-05-09,입점,리빙,387181.8181818181,4.0,2011727.2727272727,23.0
2026-05-09,입점,명품,3721818.1818181816,11.0,7072545.454545454,21.0
2026-05-09,입점,뷰티,1513772.7272727275,30.0,1961327.272727273,42.0
2026-05-09,입점,슈즈,389136.36363636365,2.0,1058000.0,8.0
2026-05-09,입점,스포츠,349090.90909090906,5.0,1126727.2727272727,16.0
2026-05-09,입점,아웃도어,30909.090909090908,1.0,2764818.181818181,27.0
2026-05-09,입점,여성,150600.0,2.0,3270872.727272726,32.0
2026-05-09,입점,잡화,159999.99999999997,3.0,496909.0909090908,12.0
2026-05-09,입점,키즈,-113272.72727272726,-1.0,1167727.2727272722,26.0
2026-05-09,정상,골프,1586972.727272727,10.0,2949718.1818181816,18.0
2026-05-09,정상,남성,2266100.0,9.0,6699018.181818181,33.0
2026-05-09,정상,뷰티,54454.54545454545,2.0,58545.454545454544,3.0
2026-05-09,정상,슈즈,1315454.5454545454,13.0,-81818.1818181818,0.0
2026-05-09,정상,스포츠,288181.8181818181,3.0,151909.09090909088,2.0
2026-05-09,정상,여성,1976181.8181818184,8.0,9996090.909090908,42.0
2026-05-09,정상,잡화,4693572.727272727,31.0,8150672.727272726,40.0
2026-05-10,이월,골프,1514990.9090909087,13.0,6393409.09090909,34.0
2026-05-10,이월,남성,7354045.454545454,50.0,23415163.63636363,122.0
2026-05-10,이월,슈즈,146727.2727272727,1.0,368727.2727272727,5.0
2026-05-10,이월,스포츠,692909.0909090908,13.0,1463363.6363636362,25.0
2026-05-10,이월,여성,7995636.363636361,37.0,30207227.272727273,128.0
2026-05-10,이월,잡화,2562872.727272727,12.0,7258399.999999997,43.0
2026-05-10,입점,골프,2312454.545454545,20.0,6398945.454545455,59.0
2026-05-10,입점,남성,575854.5454545453,6.0,3877572.7272727275,31.0
2026-05-10,입점,리빙,508863.6363636364,5.0,5321863.636363635,24.0
2026-05-10,입점,명품,3674999.9999999995,15.0,9679090.909090908,31.0
2026-05-10,입점,뷰티,874272.7272727272,18.0,2901936.3636363633,65.0
2026-05-10,입점,슈즈,0.0,0.0,1290145.4545454544,9.0
2026-05-10,입점,스포츠,701363.6363636364,9.0,2595000.0,31.0
2026-05-10,입점,아웃도어,435454.5454545454,6.0,2440363.6363636362,32.0
2026-05-10,입점,여성,271590.90909090906,2.0,5248381.818181818,55.0
2026-05-10,입점,잡화,93727.2727272727,3.0,2471672.727272727,23.0
2026-05-10,입점,키즈,56363.63636363636,1.0,1391709.0909090904,26.0
2026-05-10,정상,골프,2674763.6363636362,16.0,3518472.727272727,23.0
2026-05-10,정상,남성,2923909.090909091,17.0,12976836.363636361,60.0
2026-05-10,정상,뷰티,41545.454545454544,2.0,20000.0,1.0
2026-05-10,정상,슈즈,1062727.2727272727,10.0,621818.1818181818,6.0
2026-05-10,정상,스포츠,305454.5454545454,3.0,210818.18181818182,4.0
2026-05-10,정상,여성,1785590.9090909087,7.0,13666045.454545457,52.0
2026-05-10,정상,잡화,3820936.363636363,34.0,7942445.454545453,53.0
2026-05-11,이월,골프,1991581.8181818184,7.0,-29118.181818181605,6.0
2026-05-11,이월,남성,4724981.818181819,31.0,4439318.181818181,37.0
2026-05-11,이월,슈즈,124999.99999999997,0.0,994636.3636363634,11.0
2026-05-11,이월,스포츠,473272.7272727272,4.0,1562727.2727272725,14.0
2026-05-11,이월,여성,-17818.181818181634,4.0,11271818.18181818,38.0
2026-05-11,이월,잡화,2221672.727272727,15.0,7705127.2727272725,21.0
2026-05-11,입점,골프,2077445.4545454544,19.0,4425372.7272727275,19.0
2026-05-11,입점,남성,991100.0,8.0,1179063.6363636358,26.0
2026-05-11,입점,리빙,281599.99999999994,4.0,-503909.0909090918,21.0
2026-05-11,입점,명품,1693454.5454545454,6.0,3871636.3636363633,15.0
2026-05-11,입점,뷰티,2403118.1818181816,34.0,1887563.6363636365,30.0
2026-05-11,입점,슈즈,0.0,0.0,1965936.3636363635,11.0
2026-05-11,입점,스포츠,531545.4545454546,3.0,-938600.0,14.0
2026-05-11,입점,아웃도어,285727.2727272727,3.0,2519045.4545454546,25.0
2026-05-11,입점,여성,70836.3636363636,2.0,2717309.0909090918,26.0
2026-05-11,입점,잡화,65090.90909090909,1.0,1099363.636363636,6.0
2026-05-11,입점,키즈,184390.9090909091,3.0,2510727.2727272725,32.0
2026-05-11,정상,골프,251272.72727272726,2.0,1836236.3636363638,11.0
2026-05-11,정상,남성,935572.7272727272,8.0,5504254.545454543,35.0
2026-05-11,정상,뷰티,49727.27272727272,2.0,42090.90909090909,2.0
2026-05-11,정상,슈즈,641818.1818181818,4.0,2600954.545454546,0.0
2026-05-11,정상,스포츠,152727.2727272727,2.0,591909.0909090908,5.0
2026-05-11,정상,여성,-159545.45454545456,1.0,5590954.545454546,17.0
2026-05-11,정상,잡화,4189490.909090909,30.0,3418290.9090909096,27.0
2026-05-12,이월,골프,2443372.727272727,8.0,6255318.181818181,33.0
2026-05-12,이월,남성,5450781.818181817,36.0,11858827.272727277,65.0
2026-05-12,이월,슈즈,-290363.63636363635,0.0,124090.90909090906,3.0
2026-05-12,이월,스포츠,1056181.8181818181,15.0,1007999.9999999998,15.0
2026-05-12,이월,여성,2700181.818181819,17.0,7672818.1818181835,46.0
2026-05-12,이월,잡화,3033381.8181818174,23.0,6410418.18181818,38.0
2026-05-12,입점,골프,2368527.2727272725,15.0,5434309.090909089,38.0
2026-05-12,입점,남성,579418.1818181818,6.0,3708372.727272728,21.0
2026-05-12,입점,리빙,109181.81818181818,3.0,1430727.2727272727,26.0
2026-05-12,입점,명품,2608909.0909090904,6.0,4160000.0,15.0
2026-05-12,입점,뷰티,798227.2727272727,20.0,1796009.090909091,38.0
2026-05-12,입점,슈즈,53318.181818181816,1.0,1047999.9999999999,6.0
2026-05-12,입점,스포츠,503545.4545454546,3.0,3880599.9999999995,11.0
2026-05-12,입점,아웃도어,337818.1818181818,8.0,3087181.818181818,28.0
2026-05-12,입점,여성,159045.45454545453,1.0,3508509.0909090913,41.0
2026-05-12,입점,잡화,1623727.272727273,5.0,527745.4545454545,9.0
2026-05-12,입점,키즈,6309.0909090909045,0.0,1222627.2727272725,22.0
2026-05-12,정상,골프,-355500.00000000006,-2.0,2110909.0909090904,16.0
2026-05-12,정상,남성,719972.7272727271,6.0,5374127.272727272,29.0
2026-05-12,정상,뷰티,10000.0,1.0,170818.1818181818,2.0
2026-05-12,정상,슈즈,432727.2727272727,4.0,696363.6363636362,4.0
2026-05-12,정상,스포츠,773636.3636363635,5.0,-235454.54545454547,0.0
2026-05-12,정상,여성,1622090.9090909087,7.0,10916454.545454547,25.0
2026-05-12,정상,잡화,2813181.818181818,23.0,4168418.181818182,29.0
2026-05-13,이월,골프,1495563.636363636,10.0,2889554.545454546,12.0
2026-05-13,이월,남성,4671236.363636362,31.0,17493563.63636363,108.0
2026-05-13,이월,슈즈,249818.1818181818,4.0,1150818.1818181816,7.0
2026-05-13,이월,스포츠,461272.7272727272,6.0,1104272.7272727266,8.0
2026-05-13,이월,여성,484818.18181818223,10.0,23210727.272727285,63.0
2026-05-13,이월,잡화,2175272.727272727,12.0,8474327.272727272,42.0
2026-05-13,입점,골프,2547663.6363636362,21.0,7242299.999999999,40.0
2026-05-13,입점,남성,430190.90909090906,5.0,1807236.3636363638,24.0
2026-05-13,입점,리빙,566663.6363636364,4.0,2352872.727272727,14.0
2026-05-13,입점,명품,-2429909.090909091,2.0,2180545.4545454546,17.0
2026-05-13,입점,뷰티,512590.90909090906,9.0,1996027.2727272722,33.0
2026-05-13,입점,슈즈,35636.36363636363,1.0,1071727.2727272725,10.0
2026-05-13,입점,스포츠,271909.0909090909,3.0,2502154.545454545,28.0
2026-05-13,입점,아웃도어,11181.818181818155,0.0,3013136.3636363638,38.0
2026-05-13,입점,여성,429781.81818181823,8.0,2325427.2727272725,18.0
2026-05-13,입점,잡화,322090.90909090906,2.0,879299.9999999999,16.0
2026-05-13,입점,키즈,57454.54545454545,1.0,294079.99999999994,17.0
2026-05-13,정상,골프,272909.0909090909,3.0,4791209.090909092,24.0
2026-05-13,정상,남성,1839536.3636363633,11.0,10188981.818181818,47.0
2026-05-13,정상,뷰티,95181.81818181818,2.0,10000.0,1.0
2026-05-13,정상,슈즈,-136363.63636363635,0.0,294545.4545454545,4.0
2026-05-13,정상,스포츠,324545.45454545453,3.0,884727.2727272726,5.0
2026-05-13,정상,여성,3326727.272727273,11.0,15458318.181818178,43.0
2026-05-13,정상,잡화,2777363.6363636353,24.0,6260127.272727272,37.0
2026-05-14,이월,골프,1243227.2727272727,9.0,3812527.2727272725,23.0
2026-05-14,이월,남성,3196881.8181818184,31.0,21070045.45454546,112.0
2026-05-14,이월,슈즈,71272.72727272725,2.0,14727.272727272706,3.0
2026-05-14,이월,스포츠,582000.0,9.0,2099090.909090909,20.0
2026-05-14,이월,여성,4981318.181818182,18.0,21303772.727272727,66.0
2026-05-14,이월,잡화,1493490.9090909087,10.0,5128090.909090909,25.0
2026-05-14,입점,골프,2570436.363636363,20.0,3764290.909090909,30.0
2026-05-14,입점,남성,576190.9090909091,5.0,2734490.909090909,29.0
2026-05-14,입점,리빙,294763.63636363635,5.0,863427.2727272727,14.0
2026-05-14,입점,명품,2198181.818181818,8.0,5950318.181818179,20.0
2026-05-14,입점,뷰티,1135181.818181818,14.0,1209318.1818181816,40.0
2026-05-14,입점,슈즈,418272.7272727273,3.0,1265818.1818181816,9.0
2026-05-14,입점,스포츠,425727.2727272727,2.0,1598536.3636363633,23.0
2026-05-14,입점,아웃도어,1022272.7272727273,10.0,2729500.0000000005,42.0
2026-05-14,입점,여성,531636.3636363635,5.0,2300090.909090909,24.0
2026-05-14,입점,잡화,67090.90909090909,2.0,143863.63636363635,7.0
2026-05-14,입점,키즈,185218.18181818182,4.0,1871698.1818181816,37.0
2026-05-14,정상,골프,691454.5454545454,5.0,3933163.6363636362,21.0
2026-05-14,정상,남성,2740472.727272727,14.0,17352118.18181818,65.0
2026-05-14,정상,뷰티,68454.54545454546,2.0,51636.36363636363,2.0
2026-05-14,정상,슈즈,1054727.2727272725,9.0,1056363.6363636362,7.0
2026-05-14,정상,스포츠,216363.63636363635,2.0,1241363.6363636362,6.0
2026-05-14,정상,여성,-624454.5454545454,-2.0,11478636.363636363,26.0
2026-05-14,정상,잡화,1516454.5454545452,20.0,3164127.272727273,28.0
2026-05-15,이월,골프,664372.7272727272,9.0,6618281.818181817,42.0
2026-05-15,이월,남성,4207199.999999999,23.0,15490990.909090908,84.0
2026-05-15,이월,슈즈,236545.45454545453,3.0,1110181.8181818181,6.0
2026-05-15,이월,스포츠,427909.0909090909,6.0,581363.6363636362,9.0
2026-05-15,이월,여성,4656272.727272727,17.0,11332681.818181818,57.0
2026-05-15,이월,잡화,1616981.818181818,12.0,4258890.909090907,29.0
2026-05-15,입점,골프,1953799.9999999993,11.0,1523709.0909090913,27.0
2026-05-15,입점,남성,199518.18181818177,4.0,2220036.3636363633,18.0
2026-05-15,입점,리빙,453636.3636363636,4.0,2320927.2727272725,6.0
2026-05-15,입점,명품,1503090.909090909,7.0,10472999.999999998,16.0
2026-05-15,입점,뷰티,546909.0909090908,12.0,1816318.1818181819,29.0
2026-05-15,입점,슈즈,62727.27272727272,1.0,471954.54545454547,3.0
2026-05-15,입점,스포츠,233636.36363636365,2.0,2181181.818181818,8.0
2026-05-15,입점,아웃도어,727272.7272727272,4.0,1606681.8181818181,21.0
2026-05-15,입점,여성,244800.0,5.0,1904581.8181818186,16.0
2026-05-15,입점,잡화,127554.54545454544,4.0,1841218.1818181814,27.0
2026-05-15,입점,키즈,235272.72727272724,2.0,798890.9090909092,14.0
2026-05-15,정상,골프,249563.63636363635,2.0,2888745.454545455,21.0
2026-05-15,정상,남성,2224854.545454545,15.0,6009127.2727272725,37.0
2026-05-15,정상,뷰티,47272.72727272727,1.0,42727.27272727272,1.0
2026-05-15,정상,슈즈,179090.90909090915,4.0,1799090.909090909,5.0
2026-05-15,정상,스포츠,0.0,0.0,99000.0,1.0
2026-05-15,정상,여성,1085636.3636363638,5.0,5487045.454545456,23.0
2026-05-15,정상,잡화,3214781.8181818184,25.0,5063509.090909088,36.0
2026-05-16,이월,골프,450699.9999999999,2.0,3860609.0909090894,29.0
2026-05-16,이월,남성,4067936.3636363633,29.0,22861854.545454543,133.0
2026-05-16,이월,슈즈,0.0,0.0,1033181.818181818,10.0
2026-05-16,이월,스포츠,370999.99999999994,7.0,771636.3636363635,9.0
2026-05-16,이월,여성,501909.0909090905,15.0,21454999.99999999,90.0
2026-05-16,이월,잡화,1500563.6363636362,10.0,5374200.0,28.0
2026-05-16,입점,골프,2027618.1818181816,14.0,6009099.999999997,58.0
2026-05-16,입점,남성,399399.99999999994,3.0,3432036.3636363624,34.0
2026-05-16,입점,리빙,39636.36363636363,1.0,2048422.727272727,15.0
2026-05-16,입점,명품,2218636.3636363633,11.0,6836090.909090908,29.0
2026-05-16,입점,뷰티,1045363.6363636362,20.0,1666827.272727273,25.0
2026-05-16,입점,슈즈,0.0,0.0,1200245.4545454544,13.0
2026-05-16,입점,스포츠,435000.0,9.0,1973181.8181818181,25.0
2026-05-16,입점,아웃도어,421727.2727272727,5.0,2792090.909090909,39.0
2026-05-16,입점,여성,688681.8181818181,7.0,4955499.999999999,53.0
2026-05-16,입점,잡화,42318.181818181816,1.0,1464636.3636363633,20.0
2026-05-16,입점,키즈,357909.0909090908,4.0,1271354.5454545454,19.0
2026-05-16,정상,골프,28636.363636363632,1.0,1110999.9999999998,10.0
2026-05-16,정상,남성,-47545.454545454486,3.0,7467136.363636363,46.0
2026-05-16,정상,뷰티,19090.90909090909,1.0,0.0,0.0
2026-05-16,정상,슈즈,667272.7272727273,5.0,-108181.81818181818,-1.0
2026-05-16,정상,스포츠,279090.90909090906,2.0,610000.0,6.0
2026-05-16,정상,여성,1861636.3636363638,6.0,6286772.727272725,26.0
2026-05-16,정상,잡화,2015463.6363636362,16.0,8135763.636363635,35.0
2026-05-17,이월,골프,1228036.3636363633,7.0,8958400.000000002,56.0
2026-05-17,이월,남성,7460672.727272727,44.0,22601881.818181816,135.0
2026-05-17,이월,슈즈,513636.3636363636,3.0,970181.818181818,10.0
2026-05-17,이월,스포츠,651727.2727272728,10.0,1077209.0909090908,15.0
2026-05-17,이월,여성,6534409.090909091,24.0,32533363.63636364,132.0
2026-05-17,이월,잡화,1395236.3636363635,8.0,9035163.636363637,54.0
2026-05-17,입점,골프,1512099.9999999998,19.0,13155545.454545453,66.0
2026-05-17,입점,남성,713154.5454545453,6.0,6750072.727272727,55.0
2026-05-17,입점,리빙,233545.45454545453,3.0,3591327.2727272725,31.0
2026-05-17,입점,명품,1721545.4545454544,7.0,6412545.454545453,23.0
2026-05-17,입점,뷰티,1025972.7272727273,23.0,1992936.3636363635,44.0
2026-05-17,입점,슈즈,98545.45454545454,1.0,2765381.8181818184,20.0
2026-05-17,입점,스포츠,184636.36363636362,4.0,2072363.6363636365,30.0
2026-05-17,입점,아웃도어,532545.4545454546,6.0,3322372.7272727275,41.0
2026-05-17,입점,여성,291672.72727272724,3.0,5829454.545454545,63.0
2026-05-17,입점,잡화,72545.45454545453,2.0,1688181.818181818,17.0
2026-05-17,입점,키즈,-75909.0909090909,-1.0,1519599.9999999998,31.0
2026-05-17,정상,골프,57272.727272727265,1.0,4074927.2727272725,29.0
2026-05-17,정상,남성,3429900.0,23.0,18925636.363636363,90.0
2026-05-17,정상,뷰티,0.0,0.0,30272.727272727272,1.0
2026-05-17,정상,슈즈,949999.9999999999,5.0,739090.9090909091,7.0
2026-05-17,정상,스포츠,0.0,0.0,121818.1818181818,2.0
2026-05-17,정상,여성,778181.8181818181,4.0,16656181.818181816,63.0
2026-05-17,정상,잡화,4435018.181818182,25.0,8278045.454545454,63.0
2026-05-18,이월,골프,-155890.90909090903,0.0,5120245.454545454,36.0
2026-05-18,이월,남성,4166745.454545454,32.0,17442418.181818184,106.0
2026-05-18,이월,슈즈,428363.6363636364,6.0,1038363.6363636364,11.0
2026-05-18,이월,스포츠,223636.36363636365,4.0,638818.1818181818,4.0
2026-05-18,이월,여성,958181.8181818182,11.0,-1404909.0909090901,40.0
2026-05-18,이월,잡화,1529836.3636363638,11.0,5004363.636363636,31.0
2026-05-18,입점,골프,1390181.818181818,13.0,3323918.181818182,37.0
2026-05-18,입점,남성,146563.63636363635,3.0,1947609.0909090908,16.0
2026-05-18,입점,리빙,97181.81818181818,2.0,1831027.2727272727,17.0
2026-05-18,입점,명품,2174727.2727272725,10.0,-9089545.454545453,11.0
2026-05-18,입점,뷰티,420927.2727272727,12.0,2740672.727272727,41.0
2026-05-18,입점,슈즈,-6254.545454545456,1.0,789999.9999999999,7.0
2026-05-18,입점,스포츠,185909.09090909088,1.0,-884454.5454545452,10.0
2026-05-18,입점,아웃도어,285909.09090909094,5.0,799227.2727272726,25.0
2026-05-18,입점,여성,281154.5454545454,2.0,2065581.8181818184,26.0
2026-05-18,입점,잡화,101699.99999999999,4.0,1517427.2727272725,24.0
2026-05-18,입점,키즈,22727.272727272724,1.0,1289209.0909090904,17.0
2026-05-18,정상,골프,756054.5454545454,2.0,1837054.5454545454,16.0
2026-05-18,정상,남성,324681.8181818181,6.0,2155518.181818182,25.0
2026-05-18,정상,뷰티,43000.0,0.0,39454.545454545456,2.0
2026-05-18,정상,슈즈,386363.63636363635,4.0,397272.72727272724,3.0
2026-05-18,정상,스포츠,233636.36363636368,3.0,216363.63636363635,2.0
2026-05-18,정상,여성,-17363.636363636426,0.0,2199727.272727273,4.0
2026-05-18,정상,잡화,1328309.090909091,11.0,7376072.727272727,56.0
2026-05-19,이월,골프,2005136.3636363635,10.0,4784372.727272727,24.0
2026-05-19,이월,남성,5175936.363636362,36.0,6404827.2727272725,58.0
2026-05-19,이월,슈즈,255090.90909090906,3.0,399181.8181818182,7.0
2026-05-19,이월,스포츠,481818.18181818177,8.0,851272.7272727272,9.0
2026-05-19,이월,여성,789272.7272727273,10.0,8376499.999999998,43.0
2026-05-19,이월,잡화,1777109.0909090906,13.0,4654254.545454546,26.0
2026-05-19,입점,골프,215972.72727272718,2.0,2409381.8181818184,39.0
2026-05-19,입점,남성,690236.3636363635,4.0,2131663.6363636362,24.0
2026-05-19,입점,리빙,521200.0,7.0,485102.72727272735,18.0
2026-05-19,입점,명품,1847636.3636363635,5.0,1964727.272727272,10.0
2026-05-19,입점,뷰티,1049727.2727272727,24.0,1042527.2727272727,15.0
2026-05-19,입점,슈즈,538863.6363636364,3.0,1507527.272727273,10.0
2026-05-19,입점,스포츠,867000.0,7.0,417636.36363636353,9.0
2026-05-19,입점,아웃도어,885727.2727272726,7.0,2947818.1818181816,31.0
2026-05-19,입점,여성,135390.9090909091,2.0,880245.4545454547,13.0
2026-05-19,입점,잡화,235500.0,7.0,474227.27272727276,10.0
2026-05-19,입점,키즈,9227.272727272728,1.0,1185699.9999999995,22.0
2026-05-19,정상,골프,234018.1818181818,2.0,694218.1818181818,4.0
2026-05-19,정상,남성,945681.818181818,5.0,6344618.181818182,36.0
2026-05-19,정상,뷰티,48090.90909090909,2.0,208454.54545454544,2.0
2026-05-19,정상,슈즈,533636.3636363636,3.0,-638181.8181818181,0.0
2026-05-19,정상,스포츠,63636.36363636362,1.0,60909.09090909088,1.0
2026-05-19,정상,여성,-929181.8181818182,-1.0,-3736818.181818182,-8.0
2026-05-19,정상,잡화,3310927.2727272725,26.0,5987536.363636363,53.0
2026-05-20,이월,골프,1648318.1818181816,7.0,3444263.636363636,25.0
2026-05-20,이월,남성,4263390.909090908,18.0,7784290.909090907,64.0
2026-05-20,이월,슈즈,76090.90909090909,1.0,23000.000000000007,-1.0
2026-05-20,이월,스포츠,616363.6363636362,8.0,1142454.5454545454,16.0
2026-05-20,이월,여성,3546409.0909090904,14.0,8598045.454545453,46.0
2026-05-20,이월,잡화,3702054.5454545454,17.0,4710636.363636363,26.0
2026-05-20,입점,골프,1668409.0909090906,16.0,749418.1818181816,16.0
2026-05-20,입점,남성,114336.36363636363,2.0,1125836.3636363638,12.0
2026-05-20,입점,리빙,268090.90909090906,3.0,4064490.9090909087,28.0
2026-05-20,입점,명품,1121454.5454545452,7.0,4600818.181818182,21.0
2026-05-20,입점,뷰티,1282272.7272727273,21.0,964018.1818181819,28.0
2026-05-20,입점,슈즈,161272.72727272726,1.0,2045454.5454545452,12.0
2026-05-20,입점,스포츠,343636.3636363636,2.0,829181.8181818181,20.0
2026-05-20,입점,아웃도어,1845090.909090909,5.0,83657636.36363636,38.0
2026-05-20,입점,여성,359718.18181818177,2.0,-203936.36363636347,-1.0
2026-05-20,입점,잡화,401136.36363636365,3.0,574227.2727272727,14.0
2026-05-20,입점,키즈,98772.72727272726,1.0,733363.6363636365,15.0
2026-05-20,정상,골프,152963.63636363635,1.0,646909.0909090908,5.0
2026-05-20,정상,남성,3471636.3636363633,17.0,3668872.727272727,33.0
2026-05-20,정상,뷰티,0.0,0.0,13636.363636363636,1.0
2026-05-20,정상,슈즈,414545.4545454546,3.0,279090.90909090906,3.0
2026-05-20,정상,스포츠,99090.90909090909,1.0,240909.09090909088,2.0
2026-05-20,정상,여성,35272.727272727294,1.0,-1187818.1818181812,6.0
2026-05-20,정상,잡화,2375618.1818181816,18.0,7539972.7272727275,45.0
2026-05-21,이월,골프,841354.5454545454,6.0,2488499.9999999995,15.0
2026-05-21,이월,남성,6622181.818181818,36.0,11140045.454545451,62.0
2026-05-21,이월,슈즈,83272.72727272726,1.0,1257727.272727273,9.0
2026-05-21,이월,스포츠,371727.27272727265,5.0,1088818.1818181819,15.0
2026-05-21,이월,여성,3784000.0,16.0,3874863.6363636353,24.0
2026-05-21,이월,잡화,1508345.4545454544,9.0,3708818.1818181816,19.0
2026-05-21,입점,골프,1203445.4545454546,8.0,3514100.0,42.0
2026-05-21,입점,남성,-123936.3636363636,0.0,1197345.4545454544,10.0
2026-05-21,입점,리빙,112727.27272727272,4.0,363436.36363636376,16.0
2026-05-21,입점,명품,2240545.4545454546,6.0,1994545.4545454544,8.0
2026-05-21,입점,뷰티,455454.5454545455,8.0,1748490.909090909,28.0
2026-05-21,입점,슈즈,130727.27272727272,1.0,706818.1818181818,5.0
2026-05-21,입점,스포츠,258818.1818181818,2.0,1398818.1818181819,21.0
2026-05-21,입점,아웃도어,317818.18181818177,4.0,30032090.9090909,34.0
2026-05-21,입점,여성,46409.0909090909,1.0,935981.8181818185,8.0
2026-05-21,입점,잡화,75545.45454545453,2.0,1304109.0909090906,12.0
2026-05-21,입점,키즈,108181.81818181818,1.0,426054.54545454547,7.0
2026-05-21,정상,골프,455727.2727272727,4.0,1173399.9999999998,4.0
2026-05-21,정상,남성,2253636.3636363633,12.0,5114854.545454543,33.0
2026-05-21,정상,뷰티,40363.63636363636,1.0,0.0,0.0
2026-05-21,정상,슈즈,492909.09090909094,4.0,982727.2727272727,7.0
2026-05-21,정상,스포츠,216363.63636363635,2.0,259272.7272727272,2.0
2026-05-21,정상,여성,-780545.4545454546,-2.0,3139681.8181818184,21.0
2026-05-21,정상,잡화,2526536.3636363633,24.0,7449290.90909091,43.0
2026-05-22,이월,골프,2312881.818181818,11.0,1993081.8181818177,14.0
2026-05-22,이월,남성,4212181.818181818,25.0,22942709.090909086,91.0
2026-05-22,이월,슈즈,0.0,0.0,457363.6363636363,4.0
2026-05-22,이월,스포츠,86727.27272727272,1.0,597636.3636363636,11.0
2026-05-22,이월,여성,3016636.363636364,10.0,7520818.181818183,31.0
2026-05-22,이월,잡화,1757854.545454545,13.0,4626945.454545454,31.0
2026-05-22,입점,골프,70872.72727272726,12.0,2348718.181818182,25.0
2026-05-22,입점,남성,-118636.36363636362,1.0,1104718.1818181816,11.0
2026-05-22,입점,리빙,-162727.2727272727,1.0,1972627.2727272725,24.0
2026-05-22,입점,명품,773727.2727272728,3.0,9254999.999999998,16.0
2026-05-22,입점,뷰티,1521863.6363636362,26.0,1167163.6363636362,16.0
2026-05-22,입점,슈즈,-130727.27272727272,-1.0,700227.2727272725,4.0
2026-05-22,입점,스포츠,185818.18181818182,2.0,277181.8181818181,9.0
2026-05-22,입점,아웃도어,1288454.5454545454,5.0,7990954.545454544,32.0
2026-05-22,입점,여성,23381.818181818162,2.0,1626554.5454545456,19.0
